,+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,game_id,player,position,team,id,away_team_losses,away_team_wins,date,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
4721,,,,,,,,,,,,,,,,,,,400827912.0,Joel Anthony, C,Detroit Pistons,400827912,1,2,2015-10-30,Detroit Pistons,0,98,3,Chicago Bulls,94
4722,,,,,,,,,,,,,,,,,,,400827912.0,Spencer Dinwiddie, PG,Detroit Pistons,400827912,1,2,2015-10-30,Detroit Pistons,0,98,3,Chicago Bulls,94
4723,-2.0,2.0,0.0,2.0,0.0,21.25,3.0,14.0,5.0,2.0,1.0,22.0,4.0,2.0,11.0,7.0,0.0,3.0,400827930.0,Tobias Harris, SF,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4724,-15.0,4.0,2.0,2.0,0.0,28.75,5.0,15.0,8.0,2.0,1.0,35.0,0.0,3.0,19.0,5.0,0.0,1.0,400827930.0,Evan Fournier, SF,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4725,-2.0,0.0,0.0,3.0,3.0,42.25,8.0,12.0,6.0,3.0,3.0,35.0,3.0,1.0,15.0,11.0,2.0,5.0,400827930.0,Nikola Vucevic, C,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4726,-11.0,2.0,0.0,3.0,1.0,10.25,1.0,7.0,2.0,0.0,0.0,22.0,0.0,5.0,4.0,1.0,0.0,3.0,400827930.0,Elfrid Payton, PG,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4727,5.0,6.0,2.0,5.0,3.0,35.25,3.0,13.0,5.0,2.0,1.0,39.0,0.0,1.0,13.0,3.0,2.0,0.0,400827930.0,Victor Oladipo, SG,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4728,-4.0,1.0,0.0,1.0,2.0,20.75,5.0,7.0,2.0,0.0,0.0,25.0,2.0,1.0,4.0,7.0,2.0,3.0,400827930.0,Aaron Gordon, PF,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4729,-5.0,2.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,2.0,1.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,400827930.0,Channing Frye, PF,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4730,7.0,2.0,1.0,1.0,2.0,16.5,2.0,7.0,3.0,2.0,1.0,14.0,0.0,1.0,8.0,2.0,0.0,0.0,400827930.0,Jason Smith, PF,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4731,6.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,400827930.0,Andrew Nicholson, PF,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4732,7.0,2.0,1.0,1.0,0.0,11.0,0.0,5.0,2.0,2.0,2.0,16.0,0.0,3.0,7.0,0.0,1.0,0.0,400827930.0,Shabazz Napier, PG,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4733,-10.0,2.0,1.0,2.0,0.0,12.25,2.0,4.0,2.0,2.0,0.0,14.0,1.0,0.0,5.0,3.0,0.0,0.0,400827930.0,C.J. Watson, PG,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4734,-1.0,0.0,0.0,0.0,0.0,1.25,0.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,400827930.0,Mario Hezonja, SG,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4735,,,,,,,,,,,,,,,,,,,400827930.0,Dewayne Dedmon, C,Orlando Magic,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4736,5.0,8.0,3.0,0.0,2.0,24.25,2.0,12.0,4.0,6.0,5.0,28.0,1.0,1.0,16.0,3.0,0.0,2.0,400827930.0,Nikola Mirotic, PF,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4737,0.0,4.0,2.0,0.0,1.0,15.5,4.0,6.0,3.0,0.0,0.0,26.0,0.0,1.0,8.0,4.0,0.0,1.0,400827930.0,Tony Snell, SF,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4738,8.0,2.0,0.0,1.0,1.0,31.0,5.0,14.0,7.0,2.0,2.0,24.0,3.0,1.0,16.0,8.0,1.0,1.0,400827930.0,Pau Gasol, C,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4739,6.0,1.0,0.0,8.0,0.0,25.25,7.0,8.0,2.0,2.0,2.0,32.0,0.0,1.0,6.0,7.0,0.0,3.0,400827930.0,Derrick Rose, PG,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4740,4.0,2.0,0.0,5.0,2.0,38.5,4.0,10.0,4.0,8.0,6.0,33.0,0.0,0.0,14.0,4.0,4.0,0.0,400827930.0,Jimmy Butler, SG,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4741,0.0,0.0,0.0,1.0,0.0,14.5,5.0,3.0,2.0,2.0,2.0,20.0,1.0,0.0,6.0,6.0,0.0,1.0,400827930.0,Taj Gibson, PF,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4742,3.0,4.0,2.0,0.0,0.0,13.75,0.0,10.0,5.0,0.0,0.0,18.0,1.0,2.0,12.0,1.0,0.0,1.0,400827930.0,Doug McDermott, SF,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4743,-3.0,0.0,0.0,4.0,1.0,28.25,6.0,6.0,3.0,2.0,2.0,24.0,3.0,3.0,8.0,9.0,1.0,2.0,400827930.0,Joakim Noah, C,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4744,-1.0,5.0,0.0,1.0,1.0,14.75,1.0,11.0,3.0,0.0,0.0,16.0,2.0,4.0,6.0,3.0,1.0,1.0,400827930.0,Aaron Brooks, PG,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4745,3.0,2.0,0.0,3.0,0.0,6.5,2.0,7.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,2.0,0.0,1.0,400827930.0,E'Twaun Moore, SG,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4746,,,,,,,,,,,,,,,,,,,400827930.0,Cameron Bairstow, PF,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4747,,,,,,,,,,,,,,,,,,,400827930.0,Bobby Portis, PF,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4748,,,,,,,,,,,,,,,,,,,400827930.0,Cristiano Felicio, PF,Chicago Bulls,400827930,3,0,2015-11-01,Chicago Bulls,1,92,3,Orlando Magic,87
4749,-15.0,5.0,1.0,2.0,0.0,13.75,4.0,11.0,2.0,0.0,0.0,24.0,1.0,1.0,5.0,5.0,0.0,2.0,400827940.0,Nikola Mirotic, PF,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4750,-6.0,0.0,0.0,4.0,0.0,10.0,2.0,4.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,2.0,1.0,1.0,400827940.0,Tony Snell, SF,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4751,-6.0,1.0,0.0,3.0,0.0,27.5,7.0,11.0,6.0,2.0,1.0,23.0,1.0,0.0,13.0,8.0,0.0,0.0,400827940.0,Pau Gasol, C,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4752,-16.0,3.0,0.0,5.0,0.0,13.0,2.0,8.0,2.0,0.0,0.0,24.0,0.0,0.0,4.0,2.0,0.0,2.0,400827940.0,Derrick Rose, PG,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4753,-19.0,6.0,4.0,1.0,0.0,34.75,1.0,16.0,10.0,5.0,2.0,32.0,0.0,2.0,26.0,1.0,2.0,0.0,400827940.0,Jimmy Butler, SG,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4754,5.0,1.0,0.0,0.0,0.0,3.25,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,400827940.0,Cameron Bairstow, PF,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4755,8.0,0.0,0.0,0.0,0.0,12.0,1.0,7.0,5.0,0.0,0.0,10.0,1.0,1.0,10.0,2.0,0.0,1.0,400827940.0,Bobby Portis, PF,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4756,-20.0,0.0,0.0,1.0,0.0,10.75,2.0,3.0,3.0,1.0,0.0,16.0,1.0,1.0,6.0,3.0,0.0,1.0,400827940.0,Taj Gibson, PF,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4757,-17.0,8.0,5.0,3.0,0.0,31.0,4.0,12.0,6.0,0.0,0.0,30.0,0.0,2.0,17.0,4.0,1.0,0.0,400827940.0,Doug McDermott, SF,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4758,-22.0,0.0,0.0,2.0,0.0,7.25,5.0,1.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,5.0,0.0,4.0,400827940.0,Joakim Noah, C,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4759,-11.0,5.0,4.0,4.0,0.0,24.0,0.0,8.0,5.0,0.0,0.0,17.0,0.0,4.0,14.0,0.0,1.0,0.0,400827940.0,Aaron Brooks, PG,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4760,-6.0,1.0,0.0,1.0,0.0,9.0,0.0,7.0,4.0,0.0,0.0,16.0,0.0,1.0,8.0,0.0,0.0,1.0,400827940.0,E'Twaun Moore, SG,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4761,,,,,,,,,,,,,,,,,,,400827940.0,Cristiano Felicio, PF,Chicago Bulls,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4762,22.0,2.0,0.0,3.0,0.0,21.0,8.0,6.0,2.0,0.0,0.0,25.0,2.0,0.0,4.0,10.0,0.0,0.0,400827940.0,Marvin Williams, PF,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4763,4.0,3.0,2.0,0.0,0.0,17.25,5.0,5.0,3.0,2.0,2.0,20.0,0.0,3.0,10.0,5.0,0.0,0.0,400827940.0,P.J. Hairston, SF,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4764,3.0,0.0,0.0,2.0,1.0,26.75,1.0,12.0,7.0,0.0,0.0,21.0,2.0,3.0,14.0,3.0,2.0,0.0,400827940.0,Al Jefferson, C,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4765,8.0,2.0,1.0,5.0,2.0,26.5,1.0,12.0,6.0,0.0,0.0,26.0,1.0,0.0,13.0,2.0,0.0,2.0,400827940.0,Kemba Walker, PG,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4766,17.0,2.0,1.0,3.0,0.0,32.5,8.0,11.0,4.0,9.0,9.0,28.0,0.0,1.0,18.0,8.0,0.0,1.0,400827940.0,Nicolas Batum, SG,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4767,18.0,1.0,0.0,1.0,0.0,15.25,3.0,5.0,2.0,2.0,2.0,16.0,2.0,0.0,6.0,5.0,1.0,1.0,400827940.0,Cody Zeller, PF,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4768,-2.0,0.0,0.0,0.0,0.0,9.25,0.0,4.0,1.0,4.0,4.0,7.0,3.0,1.0,6.0,3.0,0.0,1.0,400827940.0,Tyler Hansbrough, PF,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4769,24.0,3.0,3.0,2.0,0.0,20.75,3.0,6.0,5.0,0.0,0.0,20.0,0.0,1.0,13.0,3.0,0.0,1.0,400827940.0,Spencer Hawes, PF,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4770,-2.0,2.0,2.0,3.0,0.0,17.25,2.0,6.0,2.0,0.0,0.0,21.0,1.0,0.0,6.0,3.0,1.0,0.0,400827940.0,Frank Kaminsky III, C,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4771,-5.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,400827940.0,Brian Roberts, PG,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4772,21.0,2.0,2.0,4.0,1.0,29.75,4.0,8.0,4.0,5.0,5.0,19.0,1.0,1.0,15.0,5.0,0.0,1.0,400827940.0,Jeremy Lin, PG,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4773,22.0,3.0,2.0,3.0,0.0,34.0,4.0,10.0,9.0,1.0,0.0,26.0,0.0,0.0,20.0,4.0,2.0,1.0,400827940.0,Jeremy Lamb, SG,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4774,-5.0,2.0,1.0,0.0,0.0,4.25,1.0,3.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,400827940.0,Troy Daniels, SG,Charlotte Hornets,400827940,2,3,2015-11-03,Charlotte Hornets,3,130,1,Chicago Bulls,105
4775,0.0,1.0,1.0,1.0,2.0,30.0,5.0,14.0,8.0,2.0,0.0,40.0,1.0,2.0,17.0,6.0,0.0,1.0,400827957.0,Serge Ibaka, PF,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4776,1.0,6.0,3.0,5.0,2.0,52.0,6.0,29.0,13.0,5.0,4.0,41.0,0.0,2.0,33.0,6.0,0.0,3.0,400827957.0,Kevin Durant, SF,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4777,11.0,0.0,0.0,1.0,2.0,19.0,6.0,4.0,3.0,0.0,0.0,25.0,0.0,1.0,6.0,6.0,0.0,0.0,400827957.0,Steven Adams, C,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4778,8.0,2.0,0.0,10.0,0.0,47.5,6.0,18.0,7.0,6.0,6.0,39.0,2.0,2.0,20.0,8.0,1.0,2.0,400827957.0,Russell Westbrook, PG,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4779,11.0,2.0,1.0,1.0,0.0,9.5,1.0,3.0,1.0,0.0,0.0,15.0,1.0,2.0,3.0,2.0,1.0,0.0,400827957.0,Andre Roberson, SG,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4780,-14.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,400827957.0,Nick Collison, PF,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4781,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,400827957.0,Kyle Singler, SF,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4782,-9.0,0.0,0.0,1.0,1.0,24.0,4.0,7.0,3.0,5.0,5.0,22.0,4.0,3.0,11.0,8.0,0.0,1.0,400827957.0,Enes Kanter, C,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4783,-15.0,1.0,0.0,1.0,1.0,11.25,3.0,4.0,1.0,2.0,2.0,14.0,0.0,0.0,4.0,3.0,0.0,0.0,400827957.0,D.J. Augustin, PG,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4784,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,400827957.0,Anthony Morrow, SG,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4785,-8.0,0.0,0.0,1.0,0.0,11.25,4.0,3.0,2.0,0.0,0.0,27.0,1.0,3.0,4.0,5.0,0.0,1.0,400827957.0,Dion Waiters, SG,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4786,,,,,,,,,,,,,,,,,,,400827957.0,Mitch McGary, PF,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4787,,,,,,,,,,,,,,,,,,,400827957.0,Cameron Payne, PG,Oklahoma City Thunder,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4788,-12.0,3.0,0.0,1.0,0.0,7.5,3.0,5.0,1.0,0.0,0.0,16.0,1.0,1.0,2.0,4.0,0.0,2.0,400827957.0,Nikola Mirotic, PF,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4789,-14.0,3.0,1.0,0.0,0.0,10.75,1.0,5.0,3.0,2.0,2.0,23.0,0.0,1.0,9.0,1.0,0.0,0.0,400827957.0,Doug McDermott, SF,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4790,-6.0,0.0,0.0,2.0,1.0,32.0,7.0,12.0,5.0,4.0,1.0,32.0,3.0,1.0,11.0,10.0,1.0,0.0,400827957.0,Pau Gasol, C,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4791,4.0,1.0,0.0,6.0,0.0,43.25,4.0,25.0,12.0,6.0,5.0,37.0,1.0,1.0,29.0,5.0,0.0,2.0,400827957.0,Derrick Rose, PG,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4792,-1.0,5.0,4.0,2.0,2.0,42.0,3.0,20.0,8.0,6.0,6.0,38.0,1.0,4.0,26.0,4.0,1.0,0.0,400827957.0,Jimmy Butler, SG,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4793,14.0,0.0,0.0,3.0,2.0,22.5,4.0,5.0,4.0,1.0,1.0,22.0,0.0,2.0,9.0,4.0,0.0,0.0,400827957.0,Taj Gibson, PF,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4794,7.0,3.0,1.0,1.0,0.0,12.75,5.0,4.0,1.0,2.0,2.0,11.0,0.0,1.0,5.0,5.0,0.0,1.0,400827957.0,Tony Snell, SF,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4795,16.0,0.0,0.0,5.0,1.0,21.75,3.0,5.0,2.0,0.0,0.0,26.0,4.0,4.0,4.0,7.0,0.0,1.0,400827957.0,Joakim Noah, C,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4796,11.0,3.0,1.0,0.0,0.0,12.0,1.0,8.0,4.0,0.0,0.0,13.0,1.0,1.0,9.0,2.0,0.0,0.0,400827957.0,Aaron Brooks, PG,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4797,11.0,0.0,0.0,0.0,1.0,10.25,5.0,1.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,5.0,1.0,0.0,400827957.0,E'Twaun Moore, SG,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4798,,,,,,,,,,,,,,,,,,,400827957.0,Bobby Portis, PF,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4799,,,,,,,,,,,,,,,,,,,400827957.0,Cristiano Felicio, PF,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4800,,,,,,,,,,,,,,,,,,,400827957.0,Cameron Bairstow, PF,Chicago Bulls,400827957,3,3,2015-11-05,Chicago Bulls,2,104,4,Oklahoma City Thunder,98
4801,-3.0,0.0,0.0,2.0,0.0,13.25,5.0,2.0,1.0,2.0,0.0,12.0,0.0,1.0,2.0,5.0,1.0,0.0,400827972.0,Kevin Garnett, PF,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4802,2.0,1.0,0.0,0.0,1.0,15.25,4.0,9.0,4.0,1.0,0.0,39.0,1.0,0.0,8.0,5.0,0.0,2.0,400827972.0,Tayshaun Prince, SF,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4803,15.0,0.0,0.0,2.0,4.0,47.75,7.0,18.0,8.0,1.0,1.0,27.0,6.0,4.0,17.0,13.0,1.0,0.0,400827972.0,Karl-Anthony Towns, C,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4804,15.0,1.0,0.0,10.0,0.0,36.5,7.0,10.0,2.0,4.0,3.0,39.0,1.0,3.0,7.0,8.0,3.0,3.0,400827972.0,Ricky Rubio, PG,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4805,20.0,5.0,4.0,2.0,1.0,41.25,2.0,27.0,11.0,10.0,5.0,41.0,1.0,3.0,31.0,3.0,0.0,1.0,400827972.0,Andrew Wiggins, SG,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4806,12.0,6.0,2.0,5.0,1.0,43.75,10.0,9.0,5.0,6.0,5.0,40.0,1.0,2.0,17.0,11.0,1.0,2.0,400827972.0,Nemanja Bjelica, PF,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4807,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,400827972.0,Adreian Payne, PF,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4808,-17.0,0.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,2.0,2.0,21.0,0.0,3.0,4.0,2.0,0.0,2.0,400827972.0,Shabazz Muhammad, SF,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4809,-10.0,0.0,0.0,0.0,0.0,17.75,4.0,6.0,3.0,0.0,0.0,23.0,3.0,1.0,6.0,7.0,2.0,2.0,400827972.0,Gorgui Dieng, C,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4810,7.0,3.0,1.0,4.0,0.0,18.0,3.0,9.0,3.0,1.0,1.0,19.0,1.0,3.0,8.0,4.0,0.0,3.0,400827972.0,Zach LaVine, PG,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4811,,,,,,,,,,,,,,,,,,,400827972.0,Damjan Rudez, SF,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4812,,,,,,,,,,,,,,,,,,,400827972.0,Tyus Jones, PG,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4813,,,,,,,,,,,,,,,,,,,400827972.0,Andre Miller, PG,Minnesota Timberwolves,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4814,5.0,5.0,0.0,0.0,0.0,9.25,3.0,8.0,1.0,2.0,2.0,17.0,0.0,5.0,4.0,3.0,1.0,1.0,400827972.0,Nikola Mirotic, PF,Chicago Bulls,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4815,-19.0,4.0,3.0,0.0,0.0,15.0,2.0,5.0,4.0,0.0,0.0,21.0,0.0,2.0,11.0,2.0,0.0,0.0,400827972.0,Doug McDermott, SF,Chicago Bulls,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4816,-9.0,0.0,0.0,2.0,1.0,48.5,11.0,19.0,8.0,6.0,5.0,40.0,3.0,3.0,21.0,14.0,2.0,1.0,400827972.0,Pau Gasol, C,Chicago Bulls,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4817,-21.0,4.0,1.0,5.0,0.0,22.25,3.0,13.0,3.0,5.0,4.0,38.0,0.0,1.0,11.0,3.0,1.0,5.0,400827972.0,Derrick Rose, PG,Chicago Bulls,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4818,-9.0,7.0,0.0,2.0,2.0,27.5,8.0,15.0,4.0,6.0,3.0,41.0,0.0,5.0,11.0,8.0,1.0,5.0,400827972.0,Jimmy Butler, SG,Chicago Bulls,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4819,-12.0,0.0,0.0,2.0,0.0,11.25,1.0,4.0,1.0,2.0,1.0,25.0,2.0,3.0,3.0,3.0,1.0,1.0,400827972.0,Taj Gibson, PF,Chicago Bulls,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4820,15.0,6.0,4.0,0.0,1.0,24.5,6.0,10.0,5.0,0.0,0.0,28.0,0.0,2.0,14.0,6.0,0.0,2.0,400827972.0,Tony Snell, SF,Chicago Bulls,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
4821,-2.0,0.0,0.0,7.0,1.0,29.75,6.0,6.0,1.0,2.0,1.0,25.0,5.0,4.0,3.0,11.0,1.0,3.0,400827972.0,Joakim Noah, C,Chicago Bulls,400827972,2,3,2015-11-07,Chicago Bulls,3,93,4,Minnesota Timberwolves,102
